Year,Game Number,Home Team,Away Team,L_2 Cluster_5,H_1 Cluster_5,L_2 Cluster_10,H_1 Cluster_10,L_2 Cluster_20,H_1 Cluster_20
2013,13,STL,SF,1,4,9,8,15,14
2013,13,TB,CAR,2,4,5,8,11,14
2013,13,TEN,IND,3,3,7,3,4,18
2013,14,ATL,GB,5,1,4,2,5,7
2013,14,BUF,TB,1,4,9,8,16,14
2013,14,CAR,NO,1,4,9,8,15,13
2013,14,CLE,NE,5,5,8,10,12,12
2013,14,DAL,CHI,2,4,5,8,11,14
2013,14,DET,PHI,5,1,4,2,6,5
2013,14,HOU,JAX,2,4,5,8,11,14
2013,14,IND,CIN,1,4,9,8,15,14
2013,14,KC,WAS,1,4,9,7,16,19
2013,14,MIA,PIT,3,2,2,5,8,10
2013,14,MIN,BAL,3,2,1,6,18,15
2013,14,NYG,SD,1,4,9,8,16,14
2013,14,OAK,NYJ,1,4,9,8,15,14
2013,14,SEA,SF,3,3,7,3,4,18
2013,14,STL,ARI,1,4,9,8,15,14
2013,14,TEN,DEN,2,3,5,4,10,9
2013,15,ARI,TEN,3,3,7,3,3,18
2013,15,BAL,DET,3,2,2,5,7,3
2013,15,BUF,JAX,3,3,7,3,3,18
2013,15,CHI,CLE,5,2,4,5,5,10
2013,15,CIN,PIT,1,4,9,7,16,19
2013,15,GB,DAL,4,5,10,9,20,20
2013,15,HOU,IND,1,4,9,8,15,14
2013,15,KC,OAK,1,4,9,8,15,14
2013,15,NE,MIA,3,2,2,5,7,4
2013,15,NO,STL,1,4,9,8,16,14
2013,15,NYJ,CAR,2,4,5,8,11,13
2013,15,PHI,MIN,1,4,9,8,15,14
2013,15,SD,DEN,2,3,5,4,10,2
2013,15,SEA,NYG,2,4,5,8,11,13
2013,15,SF,TB,1,4,9,8,15,14
2013,15,WAS,ATL,2,3,6,3,14,18
2013,16,ARI,SEA,3,2,2,5,7,4
2013,16,ATL,SF,3,3,7,3,4,18
2013,16,CHI,PHI,1,4,9,7,16,19
2013,16,CLE,NYJ,3,3,7,3,3,18
2013,16,DAL,WAS,5,1,3,1,19,17
2013,16,DEN,HOU,2,3,6,4,13,9
2013,16,IND,KC,3,3,7,4,17,1
2013,16,MIA,BUF,1,4,9,8,15,14
2013,16,MIN,CIN,1,4,9,8,15,14
2013,16,NE,BAL,1,4,9,8,15,14
2013,16,NO,CAR,3,2,2,5,7,4
2013,16,NYG,DET,3,2,2,5,8,4
2013,16,OAK,SD,2,3,6,4,13,9
2013,16,PIT,GB,3,2,2,5,7,4
2013,16,TB,STL,2,3,6,4,13,9
2013,16,TEN,JAX,5,2,4,5,5,10
2013,17,BAL,CIN,2,3,6,4,13,9
2013,17,BUF,NE,1,4,9,8,15,14
2013,17,CAR,ATL,3,2,2,5,8,10
2013,17,CLE,PIT,1,4,9,8,15,14
2013,17,DEN,OAK,1,4,9,7,16,19
2013,17,DET,MIN,3,2,1,6,18,15
2013,17,GB,CHI,5,2,4,5,5,10
2013,17,HOU,TEN,3,3,7,4,3,9
2013,17,JAX,IND,1,4,9,7,16,19
2013,17,KC,SD,5,1,4,2,5,7
2013,17,NYJ,MIA,2,3,6,4,13,9
2013,17,PHI,DAL,3,3,7,3,4,18
2013,17,SF,ARI,2,3,5,4,11,8
2013,17,STL,SEA,1,4,9,8,15,14
2013,17,TB,NO,1,4,9,8,15,14
2013,17,WAS,NYG,2,3,6,4,13,9
2013,18,KC,IND,5,5,8,10,12,12
2013,18,NO,PHI,3,3,7,3,4,18
2013,18,SD,CIN,2,3,6,3,13,18
2013,18,SF,GB,3,3,7,3,4,18
2013,19,IND,NE,1,4,9,8,15,14
2013,19,NO,SEA,1,4,9,8,15,14
2013,19,SD,DEN,1,4,9,8,15,14
2013,19,SF,CAR,3,3,7,4,3,9
2013,20,NE,DEN,1,4,9,8,15,14
2013,20,SF,SEA,3,2,2,5,8,3
2013,21,SEA,DEN,1,4,9,8,16,14
2014,1,BUF,CHI,3,2,2,5,7,4
2014,1,CAR,TB,2,4,5,8,11,13
2014,1,CIN,BAL,2,4,5,8,11,14
2014,1,CLE,PIT,2,3,6,4,14,8
2014,1,GB,SEA,1,4,9,8,15,13
2014,1,IND,DEN,1,4,9,8,15,14
2014,1,JAX,PHI,5,1,4,2,6,5
2014,1,MIN,STL,2,4,5,8,11,13
2014,1,NE,MIA,3,2,2,5,7,3
2014,1,NO,ATL,5,1,4,2,5,7
2014,1,NYG,DET,1,4,9,8,15,14
2014,1,OAK,NYJ,2,3,6,4,13,9
2014,1,SD,ARI,5,1,4,2,5,7
2014,1,SF,DAL,1,4,9,8,16,14
2014,1,TEN,KC,2,3,5,4,10,2
2014,1,WAS,HOU,2,3,6,4,13,9
2014,2,ARI,NYG,3,3,7,3,4,18
2014,2,ATL,CIN,1,4,9,8,15,14
2014,2,CHI,SF,5,5,8,10,12,12
2014,2,DAL,TEN,1,4,9,8,15,13
2014,2,DET,CAR,2,3,6,4,13,9
2014,2,HOU,OAK,1,4,9,8,16,14
2014,2,JAX,WAS,1,4,9,8,16,14
2014,2,KC,DEN,2,4,5,8,11,13
2014,2,MIA,BUF,1,4,9,8,15,14
2014,2,NE,MIN,1,4,9,8,15,14
2014,2,NO,CLE,3,2,1,6,18,15
2014,2,NYJ,GB,5,1,4,2,6,5
2014,2,PHI,IND,5,5,8,10,12,12
2014,2,PIT,BAL,1,4,9,8,15,14
2014,2,SEA,SD,2,4,5,8,11,14
2014,2,STL,TB,3,2,2,5,8,10
2014,3,BAL,CLE,5,2,4,5,5,10
2014,3,CHI,NYJ,2,4,5,8,11,14
2014,3,DAL,STL,5,5,8,10,2,12
2014,3,DEN,SEA,2,4,5,8,11,13
2014,3,GB,DET,2,4,5,8,11,13
2014,3,HOU,NYG,2,4,5,8,11,13
2014,3,IND,JAX,1,4,9,8,15,14
2014,3,KC,MIA,2,3,6,4,13,9
2014,3,MIN,NO,2,4,5,8,11,14
2014,3,OAK,NE,2,3,6,4,13,9
2014,3,PIT,CAR,2,3,6,4,13,2
2014,3,SD,BUF,1,4,9,8,15,14
2014,3,SF,ARI,3,2,2,5,7,3
2014,3,TB,ATL,1,4,9,7,16,19
2014,3,TEN,CIN,1,4,9,8,15,14
2014,3,WAS,PHI,3,3,7,3,3,18
2014,4,ATL,MIN,2,4,5,8,11,14
2014,4,BUF,HOU,3,3,7,3,3,18
2014,4,CAR,BAL,1,4,9,8,15,14
2014,4,DET,NYJ,2,3,5,4,11,9
2014,4,GB,CHI,2,3,6,4,13,2
2014,4,JAX,SD,2,4,5,8,11,13
2014,4,MIA,OAK,1,4,9,8,15,14
2014,4,NE,KC,1,4,9,8,15,14
2014,4,NO,DAL,1,4,9,8,15,14
2014,4,NYG,WAS,1,4,9,8,15,14
2014,4,PHI,SF,3,2,2,5,7,3
2014,4,TB,PIT,5,5,8,10,2,11
2014,4,TEN,IND,1,4,9,8,15,14
2014,5,ARI,DEN,2,4,5,8,11,14
2014,5,ATL,NYG,3,2,2,5,7,4
2014,5,BAL,IND,2,4,5,8,11,13
2014,5,BUF,DET,5,5,8,10,12,12
2014,5,CHI,CAR,5,1,4,2,5,7
2014,5,CIN,NE,1,4,9,8,15,14
2014,5,CLE,TEN,4,5,10,9,20,20
2014,5,HOU,DAL,2,3,6,3,13,18
2014,5,KC,SF,3,2,7,5,4,4
2014,5,MIN,GB,1,4,9,7,16,19
2014,5,NYJ,SD,1,4,9,8,16,14
2014,5,PIT,JAX,3,3,7,3,3,18
2014,5,SEA,WAS,2,4,5,8,11,14
2014,5,STL,PHI,1,4,9,8,16,14
2014,5,TB,NO,5,1,3,1,19,17
2014,6,BAL,TB,1,4,9,7,16,19
2014,6,CAR,CIN,3,2,2,5,8,10
2014,6,CHI,ATL,2,3,6,4,13,9
2014,6,DAL,SEA,3,2,2,5,7,4
2014,6,DEN,NYJ,2,3,5,4,10,2
2014,6,DET,MIN,1,4,9,8,15,14
2014,6,GB,MIA,3,1,2,1,8,17
2014,6,IND,HOU,1,4,9,8,15,14
2014,6,JAX,TEN,2,3,6,4,13,9
2014,6,NE,BUF,2,4,5,8,11,13
2014,6,NYG,PHI,1,4,9,8,16,14
2014,6,PIT,CLE,1,4,9,8,15,14
2014,6,SD,OAK,3,2,2,5,8,10
2014,6,SF,STL,3,2,2,6,9,16
2014,6,WAS,ARI,2,3,6,4,13,9
2014,7,ARI,OAK,2,3,6,4,13,9
2014,7,ATL,BAL,1,4,9,8,15,14
2014,7,CAR,GB,1,4,9,7,16,19
2014,7,CIN,IND,1,4,9,8,15,14
2014,7,CLE,JAX,2,3,6,4,13,9
2014,7,HOU,PIT,3,2,7,6,17,16
2014,7,KC,SD,3,3,7,3,4,18
2014,7,MIA,CHI,1,4,9,8,15,14
2014,7,MIN,BUF,5,1,8,2,1,7
2014,7,NO,DET,5,5,8,10,2,11
2014,7,NYG,DAL,2,3,6,4,13,9
2014,7,NYJ,NE,3,3,7,4,4,9
2014,7,SEA,STL,1,4,9,8,15,14
2014,7,SF,DEN,1,4,9,8,16,14
2014,7,TEN,WAS,3,3,7,3,4,18
2014,8,BAL,CIN,2,3,6,4,14,9
2014,8,BUF,NYJ,1,4,9,8,15,14
2014,8,CHI,NE,1,4,9,7,16,19
2014,8,DET,ATL,4,5,10,9,20,20
2014,8,GB,NO,2,3,6,4,13,9
2014,8,HOU,TEN,2,3,5,4,10,2
2014,8,IND,PIT,1,4,9,8,15,14
2014,8,MIA,JAX,2,3,5,4,11,2
2014,8,MIN,TB,2,3,6,4,13,9
2014,8,OAK,CLE,2,4,5,8,11,13
2014,8,PHI,ARI,3,2,7,6,4,15
2014,8,SD,DEN,1,4,9,8,15,13
2014,8,SEA,CAR,5,1,4,2,5,7
2014,8,STL,KC,2,3,5,4,10,2
2014,8,WAS,DAL,3,2,7,5,4,4
2014,9,ARI,DAL,3,3,2,3,7,18
2014,9,BAL,PIT,2,3,5,4,10,2
2014,9,DEN,NE,1,4,9,8,15,14
2014,9,IND,NYG,1,4,9,8,15,14
2014,9,JAX,CIN,1,4,9,8,15,13
2014,9,NO,CAR,2,3,6,4,13,2
2014,9,NYJ,KC,1,4,9,8,15,14
2014,9,OAK,SEA,1,4,9,8,15,14
2014,9,PHI,HOU,2,3,6,4,13,9
2014,9,SD,MIA,1,4,9,8,16,14
2014,9,STL,SF,3,2,2,5,8,10
2014,9,TB,CLE,2,3,6,3,13,18
2014,9,WAS,MIN,5,1,4,2,5,7
2014,10,ATL,TB,2,3,6,4,13,9
2014,10,CAR,PHI,1,4,9,7,16,19
2014,10,CHI,GB,1,4,9,7,16,19
2014,10,CLE,CIN,1,4,9,8,15,14
2014,10,DAL,JAX,1,4,9,8,15,13
2014,10,DEN,OAK,2,3,5,4,10,2
2014,10,KC,BUF,5,5,8,10,2,12
2014,10,MIA,DET,2,2,6,6,14,15
2014,10,NYG,SEA,3,3,7,3,3,18
2014,10,PIT,NYJ,1,4,9,8,15,14
2014,10,SF,NO,2,3,6,4,14,8
2014,10,STL,ARI,3,2,2,5,8,4
2014,10,TEN,BAL,2,3,6,4,13,9
2014,11,ATL,CAR,3,3,7,4,3,1
2014,11,BUF,MIA,3,3,7,3,3,18
2014,11,CIN,NO,2,4,5,8,11,13
2014,11,DEN,STL,1,4,9,8,15,14
2014,11,DET,ARI,1,4,9,8,15,14
2014,11,HOU,CLE,2,3,6,4,13,9
2014,11,MIN,CHI,2,3,6,4,13,9
2014,11,NE,IND,2,4,5,8,11,13
2014,11,OAK,SD,1,4,9,8,15,14
2014,11,PHI,GB,1,4,9,7,16,19
2014,11,PIT,TEN,3,2,2,5,8,10
2014,11,SEA,KC,2,3,6,4,14,8
2014,11,SF,NYG,3,3,7,3,3,18
2014,11,TB,WAS,1,4,9,8,15,14
2014,12,ARI,SEA,1,4,9,8,15,14
2014,12,BAL,NO,2,3,6,4,13,9
2014,12,CIN,HOU,2,3,5,4,11,9
2014,12,CLE,ATL,3,3,7,4,4,9
2014,12,DAL,NYG,5,1,8,2,2,6
2014,12,DET,NE,1,4,9,8,15,14
2014,12,GB,MIN,2,3,6,4,13,9
2014,12,JAX,IND,2,4,5,8,11,13
2014,12,KC,OAK,2,3,6,4,14,8
2014,12,MIA,DEN,5,2,4,5,5,10
2014,12,NYJ,BUF,1,4,9,8,15,14
2014,12,STL,SD,3,3,7,3,3,18
2014,12,TB,CHI,3,2,2,5,7,3
2014,12,TEN,PHI,1,4,9,8,16,14
2014,12,WAS,SF,2,2,6,6,14,15
2014,13,ARI,ATL,1,4,9,8,15,14
2014,13,CAR,MIN,1,4,9,8,16,14
2014,13,CHI,DET,2,3,5,4,10,1
2014,13,CIN,TB,5,1,4,2,5,7
2014,13,CLE,BUF,2,3,6,4,13,9
2014,13,DEN,KC,1,4,9,8,15,14
2014,13,MIA,NYJ,5,5,8,10,2,12
2014,13,NE,GB,2,4,5,8,11,14
2014,13,NO,PIT,2,3,5,4,10,2
2014,13,NYG,JAX,5,5,8,10,2,12
2014,13,OAK,STL,1,4,9,7,16,19
2014,13,PHI,DAL,1,4,9,8,15,14
2014,13,SD,BAL,5,5,8,10,12,12
2014,13,SEA,SF,1,4,9,8,15,14
2014,13,TEN,HOU,1,4,9,8,15,14
2014,13,WAS,IND,1,4,9,8,15,14
2014,14,ATL,GB,1,4,9,8,15,14
2014,14,BAL,MIA,5,1,4,2,6,5
2014,14,BUF,DEN,1,4,9,8,15,14
2014,14,CAR,NO,1,4,9,8,16,14
2014,14,DAL,CHI,2,3,5,4,10,2
2014,14,HOU,JAX,3,2,2,5,7,3
2014,14,IND,CLE,5,5,8,10,2,11
2014,14,KC,ARI,3,2,2,5,8,3
2014,14,NE,SD,3,2,2,5,7,4
2014,14,NYG,TEN,1,4,9,8,15,14
2014,14,NYJ,MIN,2,3,6,4,14,8
2014,14,PIT,CIN,3,2,2,5,7,3
2014,14,SEA,PHI,2,3,5,4,10,1
2014,14,SF,OAK,2,3,6,4,13,9
2014,14,STL,WAS,2,4,5,8,11,13
2014,14,TB,DET,1,4,9,8,15,14
2014,15,ARI,STL,2,3,6,4,13,9
2014,15,CIN,CLE,1,4,9,8,15,14
2014,15,DAL,PHI,2,3,5,4,11,8
2014,15,DEN,SD,2,3,6,4,13,9
2014,15,GB,BUF,2,3,6,4,13,9
2014,15,HOU,IND,2,3,6,4,13,9
2014,15,JAX,BAL,2,3,6,4,13,9
2014,15,MIA,NE,1,4,9,8,15,14
2014,15,MIN,DET,5,2,4,5,5,10
2014,15,NO,CHI,1,4,9,8,15,14
2014,15,NYJ,TEN,5,2,4,5,5,10
2014,15,OAK,KC,1,4,9,8,15,14
2014,15,PIT,ATL,2,4,5,8,11,13
2014,15,SF,SEA,3,3,7,3,4,18
2014,15,TB,CAR,2,3,6,4,13,9
2014,15,WAS,NYG,3,3,7,3,4,18
2014,16,ATL,NO,2,3,5,4,10,1
2014,16,BAL,HOU,1,4,9,8,15,14
2014,16,BUF,OAK,2,3,6,4,13,9
2014,16,CLE,CAR,2,3,6,4,13,9
2014,16,DEN,CIN,2,3,6,4,13,9
2014,16,DET,CHI,3,2,7,6,4,15
2014,16,GB,TB,2,4,5,8,11,13
2014,16,IND,DAL,1,4,9,7,16,19
2014,16,KC,PIT,2,3,6,4,13,9
2014,16,MIN,MIA,5,1,4,2,6,5
2014,16,NE,NYJ,3,2,2,5,8,10
2014,16,NYG,STL,1,4,9,8,15,14
2014,16,PHI,WAS,3,3,7,3,4,18
2014,16,SD,SF,4,5,10,9,20,20
2014,16,SEA,ARI,2,3,6,4,13,2
2014,16,TEN,JAX,3,3,7,3,3,18
2014,17,ARI,SF,3,3,7,3,4,18
2014,17,BUF,NE,2,4,5,8,11,14
2014,17,CAR,ATL,1,4,9,8,15,14
2014,17,CHI,MIN,2,3,6,4,13,9
2014,17,CIN,PIT,2,3,6,4,13,9
2014,17,CLE,BAL,3,2,7,5,4,4
2014,17,DAL,WAS,1,4,9,8,15,14
2014,17,DET,GB,2,4,5,8,11,14
2014,17,IND,TEN,1,4,9,8,15,14
2014,17,JAX,HOU,2,3,6,4,13,9
2014,17,NO,TB,4,5,10,10,20,12
2014,17,NYJ,MIA,3,2,7,5,4,4
2014,17,OAK,DEN,1,4,9,8,15,14
2014,17,PHI,NYG,2,3,6,4,13,9
2014,17,SD,KC,1,4,9,8,15,14
2014,17,STL,SEA,3,3,7,3,3,18
2014,18,ARI,CAR,2,3,6,4,14,9
2014,18,BAL,PIT,2,3,6,4,13,9
2014,18,CIN,IND,2,4,5,8,11,13
2014,18,DET,DAL,5,5,8,10,12,12
2014,19,BAL,NE,5,2,4,5,5,10
2014,19,CAR,SEA,2,4,5,8,11,13
2014,19,DAL,GB,3,2,1,5,18,4
2014,19,IND,DEN,2,3,6,4,13,9
2014,20,GB,SEA,4,5,10,9,20,20
2014,20,IND,NE,1,4,9,8,15,14
2014,21,NE,SEA,5,5,8,10,1,11
2015,1,BAL,DEN,3,3,7,3,4,18
2015,1,CAR,JAX,2,3,6,4,13,9
2015,1,CIN,OAK,1,4,9,8,15,14
2015,1,CLE,NYJ,2,3,6,4,13,9
2015,1,DET,SD,5,2,4,5,6,10
2015,1,GB,CHI,3,3,7,3,4,18
2015,1,IND,BUF,1,4,9,8,15,14
2015,1,KC,HOU,1,4,9,8,15,14
2015,1,MIA,WAS,3,2,2,5,8,10
2015,1,MIN,SF,2,3,6,4,13,9
2015,1,NO,ARI,2,3,6,4,13,9
2015,1,NYG,DAL,5,5,8,10,1,11
2015,1,PHI,ATL,2,3,5,4,11,8
2015,1,PIT,NE,1,4,9,8,15,14
2015,1,SEA,STL,3,2,7,6,4,15
2015,1,TEN,TB,1,4,9,7,16,19
2015,2,ARI,CHI,2,4,5,8,11,13
2015,2,ATL,NYG,5,5,8,10,2,11
2015,2,BAL,OAK,2,3,6,4,14,8
2015,2,DAL,PHI,2,3,5,4,11,9
2015,2,DEN,KC,5,1,4,2,5,6
2015,2,DET,MIN,1,4,9,8,15,14
2015,2,HOU,CAR,2,3,6,4,13,9
2015,2,MIA,JAX,2,3,6,4,14,8
2015,2,NE,BUF,1,4,9,8,15,14
2015,2,NYJ,IND,2,4,5,8,11,13
2015,2,SD,CIN,2,3,5,4,11,9
2015,2,SEA,GB,2,3,6,4,14,8
2015,2,SF,PIT,1,4,9,8,15,14
2015,2,STL,WAS,1,4,9,8,15,14
2015,2,TB,NO,2,4,5,8,11,13
2015,2,TEN,CLE,1,4,9,7,16,19
2015,3,ATL,DAL,5,1,4,2,6,5
2015,3,BUF,MIA,1,4,9,7,16,19
2015,3,CHI,SEA,1,4,9,8,15,14
2015,3,CIN,BAL,2,3,6,4,14,8
2015,3,DEN,DET,3,3,7,3,4,18
2015,3,IND,TEN,5,5,8,10,1,11
2015,3,JAX,NE,1,4,9,8,15,14
2015,3,KC,GB,1,4,9,8,15,14
2015,3,NO,CAR,3,3,7,3,3,18
2015,3,OAK,CLE,2,4,5,8,11,13
2015,3,PHI,NYJ,1,4,9,8,15,14
2015,3,PIT,STL,2,3,6,4,13,9
2015,3,SD,MIN,1,4,9,8,15,14
2015,3,SF,ARI,1,4,9,7,16,19
2015,3,TB,HOU,2,3,6,3,13,18
2015,3,WAS,NYG,1,4,9,8,15,14
2015,4,BAL,PIT,5,5,8,10,2,11
2015,4,CAR,TB,1,4,9,8,15,14
2015,4,CLE,SD,5,1,4,2,5,7
2015,4,DAL,NO,3,2,7,5,4,4
2015,4,DET,SEA,2,4,5,8,11,13
2015,4,GB,SF,2,4,5,8,11,13
2015,4,HOU,ATL,1,4,9,7,16,19
2015,4,JAX,IND,3,2,2,5,7,4
2015,4,KC,CIN,2,4,5,8,11,13
2015,4,MIN,DEN,2,3,5,4,11,8
2015,4,NYG,BUF,1,4,9,8,15,14
2015,4,NYJ,MIA,1,4,9,8,15,14
2015,4,OAK,CHI,3,2,7,6,4,15
2015,4,PHI,WAS,3,2,1,6,18,15
2015,4,STL,ARI,3,3,7,4,4,9
2015,5,ARI,DET,1,4,9,8,15,14
2015,5,BUF,TEN,5,5,8,10,2,11
2015,5,CHI,KC,4,5,10,9,20,20
2015,5,CLE,BAL,5,1,8,2,2,6
2015,5,DEN,OAK,3,2,7,5,4,4
2015,5,IND,HOU,2,4,5,8,11,13
2015,5,JAX,TB,2,3,6,4,13,9
2015,5,NE,DAL,2,4,5,8,11,13
2015,5,NO,PHI,2,3,5,4,10,9
2015,5,PIT,SD,5,1,8,2,2,6
2015,5,SEA,CIN,5,5,8,10,2,11
2015,5,SF,NYG,2,3,6,4,14,8
2015,5,STL,GB,1,4,9,8,15,14
2015,5,WAS,ATL,3,2,2,5,8,10
2015,6,ARI,PIT,3,3,7,3,3,18
2015,6,ATL,NO,1,4,9,8,15,14
2015,6,BAL,SF,1,4,9,8,15,14
2015,6,CAR,SEA,5,5,8,10,2,12
2015,6,CHI,DET,3,2,1,6,18,15
2015,6,CIN,BUF,2,3,5,4,11,2
2015,6,DEN,CLE,2,3,6,4,14,8
2015,6,HOU,JAX,3,3,7,3,4,18
2015,6,KC,MIN,2,4,5,8,11,14
2015,6,MIA,TEN,1,4,9,8,15,14
2015,6,NE,IND,2,3,6,4,13,9
2015,6,NYG,PHI,1,4,9,8,15,14
2015,6,SD,GB,2,3,5,4,11,8
2015,6,WAS,NYJ,2,3,6,4,13,9
2015,7,ATL,TEN,3,2,2,5,7,4
2015,7,BAL,ARI,2,4,6,8,13,13
2015,7,BUF,JAX,1,4,9,7,16,19
2015,7,CLE,STL,2,4,5,8,11,14
2015,7,DAL,NYG,2,3,6,4,13,9
2015,7,HOU,MIA,1,4,9,7,16,19
2015,7,MIN,DET,3,2,7,6,3,16
2015,7,NO,IND,1,4,9,8,16,14
2015,7,NYJ,NE,3,3,7,3,4,18
2015,7,OAK,SD,1,4,9,7,16,19
2015,7,PHI,CAR,2,4,5,8,11,14
2015,7,PIT,KC,2,3,5,4,11,9
2015,7,SEA,SF,1,4,9,8,15,14
2015,7,TB,WAS,5,5,8,10,12,12
2015,8,ARI,CLE,3,2,2,5,9,3
2015,8,CIN,PIT,5,1,4,2,5,7
2015,8,DET,KC,1,4,9,8,15,14
2015,8,GB,DEN,1,4,9,8,15,14
2015,8,IND,CAR,2,3,6,4,14,8
2015,8,MIA,NE,1,4,9,8,15,14
2015,8,MIN,CHI,5,1,4,1,5,17
2015,8,NYG,NO,2,2,6,6,14,15
2015,8,NYJ,OAK,1,4,9,8,15,14
2015,8,SD,BAL,3,2,2,5,7,4
2015,8,SEA,DAL,3,2,2,5,7,4
2015,8,SF,STL,1,4,9,8,15,14
2015,8,TB,ATL,2,3,6,4,14,8
2015,8,TEN,HOU,2,4,5,8,11,13
2015,9,ATL,SF,2,3,6,4,13,9
2015,9,CHI,SD,5,5,8,10,12,12
2015,9,CLE,CIN,1,4,9,8,15,14
2015,9,DEN,IND,2,3,5,4,11,8
2015,9,GB,CAR,1,4,9,8,15,14
2015,9,JAX,NYJ,2,3,5,4,11,9
2015,9,MIA,BUF,2,4,5,8,11,14
2015,9,NYG,TB,2,4,5,8,11,13
2015,9,OAK,PIT,2,3,6,4,13,9
2015,9,PHI,DAL,3,2,2,5,8,10
2015,9,STL,MIN,3,3,7,3,4,18
2015,9,TEN,NO,5,1,8,2,2,7
2015,9,WAS,NE,1,4,9,8,15,14
2015,10,ARI,SEA,2,3,6,4,14,8
2015,10,BUF,NYJ,2,3,6,4,13,2
2015,10,CAR,TEN,2,3,6,4,13,9
2015,10,CHI,STL,2,4,5,8,11,13
2015,10,CLE,PIT,1,4,9,8,15,14
2015,10,DAL,TB,3,2,2,5,8,10
2015,10,DET,GB,3,3,7,3,3,18
2015,10,HOU,CIN,3,2,2,5,7,10
2015,10,JAX,BAL,3,2,2,5,8,10
2015,10,KC,DEN,1,4,9,8,16,14
2015,10,MIA,PHI,5,1,8,2,2,6
2015,10,MIN,OAK,2,4,5,8,11,13
2015,10,NE,NYG,5,1,8,2,2,7
2015,10,NO,WAS,1,4,9,8,15,14
2015,11,BUF,NE,2,3,6,4,13,9
2015,11,CIN,ARI,3,3,7,3,3,18
2015,11,DAL,MIA,2,3,6,4,13,9
2015,11,DEN,CHI,2,3,6,4,13,9
2015,11,GB,MIN,2,4,5,8,11,13
2015,11,IND,ATL,5,5,8,10,12,12
2015,11,KC,SD,2,4,5,8,11,13
2015,11,NYJ,HOU,2,4,5,8,11,13
2015,11,OAK,DET,2,3,6,3,13,18
2015,11,SF,SEA,1,4,9,8,16,14
2015,11,STL,BAL,5,1,4,2,5,7
2015,11,TB,PHI,1,4,9,8,15,14
2015,11,TEN,JAX,3,2,2,5,7,4
2015,11,WAS,CAR,1,4,9,8,15,14
2015,12,ARI,SF,3,3,7,3,4,18
2015,12,BAL,CLE,2,3,6,4,14,8
2015,12,BUF,KC,3,3,7,3,3,18
2015,12,CAR,DAL,1,4,9,8,15,14
2015,12,CHI,GB,3,2,2,5,7,3
2015,12,MIA,NYJ,1,4,9,8,15,14
2015,12,MIN,ATL,2,3,6,4,13,9
2015,12,NE,DEN,5,5,8,10,2,12
2015,12,NO,HOU,1,4,9,8,15,14
2015,12,NYG,WAS,1,4,9,8,15,14
2015,12,OAK,TEN,3,2,7,6,4,15
2015,12,PHI,DET,1,4,9,8,15,14
2015,12,PIT,SEA,3,2,2,5,7,4
2015,12,SD,JAX,2,3,5,4,10,1
2015,12,STL,CIN,1,4,9,8,15,14
2015,12,TB,IND,2,3,6,3,13,18
2015,13,ARI,STL,1,4,9,8,15,14
2015,13,ATL,TB,3,2,2,5,7,4
2015,13,BAL,MIA,3,3,7,4,4,9
2015,13,CAR,NO,3,2,2,5,8,10
2015,13,CIN,CLE,1,4,9,8,15,14
2015,13,DAL,WAS,3,2,2,5,8,10
2015,13,DEN,SD,1,4,9,8,15,14
2015,13,GB,DET,4,5,10,9,20,20
2015,13,HOU,BUF,2,3,5,4,11,8
2015,13,IND,PIT,2,3,5,4,10,2
2015,13,JAX,TEN,2,3,5,4,11,8
2015,13,KC,OAK,5,2,4,5,5,10
2015,13,NYJ,NYG,5,5,8,10,12,12
2015,13,PHI,NE,3,2,2,6,9,16
2015,13,SEA,MIN,1,4,9,8,15,14
2015,13,SF,CHI,5,1,4,2,5,7
2015,14,ATL,CAR,1,4,9,7,16,19
2015,14,BUF,PHI,2,3,6,4,13,9
2015,14,DAL,GB,1,4,9,8,15,14
2015,14,DET,STL,2,4,6,8,13,13
2015,14,IND,JAX,2,3,5,4,10,9
2015,14,MIN,ARI,2,3,6,4,13,9
2015,14,NE,HOU,1,4,9,8,15,14
2015,14,NO,TB,2,4,5,8,11,14
2015,14,NYG,MIA,3,2,2,5,7,4
2015,14,OAK,DEN,5,1,4,2,6,5
2015,14,PIT,CIN,1,4,9,8,15,14
2015,14,SD,KC,2,4,5,8,11,13
2015,14,SEA,BAL,1,4,9,8,15,13
2015,14,SF,CLE,1,4,9,8,15,14
2015,14,TEN,NYJ,1,4,9,8,16,14
2015,14,WAS,CHI,2,3,6,4,14,8
2015,15,ARI,PHI,2,4,5,8,11,13
2015,15,ATL,JAX,2,3,6,3,13,18
2015,15,BUF,WAS,1,4,9,8,15,14
2015,15,CAR,NYG,2,3,5,4,10,2
2015,15,CHI,MIN,1,4,9,8,15,14
2015,15,CIN,SF,1,4,9,8,15,13
2015,15,CLE,SEA,2,4,5,8,11,13
2015,15,DEN,PIT,5,1,8,2,2,6
2015,15,DET,NO,1,4,9,8,15,14
2015,15,GB,OAK,2,3,5,4,11,9
2015,15,HOU,IND,5,1,8,2,2,6
2015,15,KC,BAL,1,4,9,8,15,14
2015,15,MIA,SD,1,4,9,8,15,14
2015,15,NYJ,DAL,3,2,2,5,7,4
2015,15,TB,STL,1,4,9,8,15,14
2015,15,TEN,NE,1,4,9,8,15,14
